108.0,1717637288108,344.28571428571274
109.0,1717637300749,278.7024221453313
110.0,1717637313671,291.98630136986407
111.0,1717637326078,585.2973977695036
112.0,1717637338679,408.44827586206225
113.0,1717637351325,280.83892617449686
114.0,1717637363576,239.64566929133125
115.0,1717637375909,330.1012145748975
116.0,1717637388672,486.22743682309726
117.0,1717637401336,306.31578947367416
118.0,1717637414034,284.66101694914835
119.0,1717637426093,354.99999999999966
120.0,1717637438634,123.64951768488999
121.0,1717637451369,247.7672955974885
122.0,1717637463966,19.006514657981448
123.0,1717637476601,295.8794788273637
124.0,1717637489131,535.8243727598466
125.0,1717637501253,338.82352941176305
126.0,1717637513619,408.52112676055884
127.0,1717637526233,333.5714285714283
128.0,1717637539044,332.24458204334263
129.0,1717637551582,363.6206896551678
130.0,1717637563820,93.9250814332292
131.0,1717637577574,472.39811912225275
132.0,1717637590299,258.9518900343637
133.0,1717637602853,342.49999999999
134.0,1717637615217,362.5645756457542
135.0,1717637627809,219.38127090301464
136.0,1717637640314,417.45551601423017
137.0,1717637653016,232.86885245901883
138.0,1717637665479,391.9888475836403
139.0,1717637677864,198.6802973977708
140.0,1717637690390,436.3653136531316
141.0,1717637702602,641.4341085271259
142.0,1717637715290,326.428571428564
143.0,1717637727577,518.2812499999915
144.0,1717637740109,452.70318021200643
145.0,1717637752486,345.4332129963883
146.0,1717637765114,313.63787375415416
147.0,1717637777775,262.3770491803209
148.0,1717637790529,359.82866043613274
149.0,1717638113344,423.11594202897913
150.0,1717638125803,269.6616541353419
151.0,1717638138465,76.929824561403
152.0,1717638150989,201.29629629630057
153.0,1717638163530,315.52631578947296
154.0,1717638176064,173.2926829268323
155.0,1717638188779,225.81911262798891
156.0,1717638201298,406.7543859649081
157.0,1717638214244,380.5700325732797
158.0,1717638226934,384.86577181207406
159.0,1717638239455,155.84745762711847
160.0,1717638252171,255.64935064935366
161.0,1717638264402,297.3076923076843
162.0,1717638276926,453.5074626865568
163.0,1717638290049,476.4285714285646
164.0,1717638302838,255.16835016834898
165.0,1717638315632,487.08955223879536
166.0,1717638328193,397.5373134328265
167.0,1717638340799,301.49122807017534
168.0,1717638354021,355.1607717041773
169.0,1717638366845,389.84848484848317
170.0,1717638379854,474.96587030716296
171.0,1717638392374,502.7443609022457
172.0,1717638405022,417.1951219512115
173.0,1717638417238,404.99999999999096
174.0,1717638430150,308.9735099337704
175.0,1717638442719,212.9584775086537
176.0,1717638455316,218.38028169014555
177.0,1717638468114,306.31578947368376
178.0,1717638480401,353.76325088339024
179.0,1717638492846,456.72413793102714
180.0,1717638505350,629.9070631970176
181.0,1717638517974,347.9967426710075
182.0,1717638530736,289.85804416403175
183.0,1717638542976,412.6335877862515
184.0,1717638555699,316.14982578397274
185.0,1717638568399,415.4166666666619
186.0,1717638581169,152.58842443730254
187.0,1717638593717,14.215017064846535
188.0,1717638606369,333.09364548494443
189.0,1717638618568,514.7560975609684
190.0,1717638630775,288.51254480287037
191.0,1717638643167,429.7148288973284
192.0,1717638655632,459.38596491227435
193.0,1717638668308,351.2025316455689
194.0,1717638681203,384.3650793650764
195.0,1717638693484,432.472527472524
196.0,1717638706097,151.7532467532498
197.0,1717638718553,81.87074829931936
198.0,1717638731150,452.79411764704975
